Time,Heart Rate
12:43:31,61
12:43:46,61
12:43:51,61
12:44:06,61
12:44:16,61
12:44:21,61
12:44:26,61
12:44:31,61
12:44:41,61
12:44:56,61
12:44:59,61
12:45:14,65
12:45:19,67
12:45:24,70
12:45:29,73
12:45:34,75
12:45:49,75
12:46:04,75
12:46:09,77
12:46:19,76
12:46:24,77
12:46:29,76
12:46:39,77
12:46:44,74
12:46:49,73
12:46:59,72
12:47:04,68
12:47:09,66
12:47:24,66
12:47:39,66
12:47:44,67
12:47:59,68
12:48:04,67
12:48:19,67
12:48:34,67
12:48:39,66
12:48:54,66
12:48:56,66
12:49:11,67
12:49:26,67
12:49:41,66
12:49:51,67
12:49:56,65
12:50:06,64
12:50:16,65
12:50:26,66
12:50:41,65
12:50:51,66
12:51:01,66
12:51:06,67
12:51:21,67
12:51:36,70
12:51:41,74
12:51:46,78
12:51:51,80
12:52:01,81
12:52:06,82
12:52:11,84
12:52:16,85
12:52:26,86
12:52:31,89
12:52:41,90
12:52:46,92
12:53:01,93
12:53:03,93
12:53:08,97
12:53:23,97
12:53:38,97
12:53:53,97
12:54:03,95
12:54:08,94
12:54:13,94
12:54:23,91
12:54:33,87
12:54:38,84
12:54:48,70
12:54:53,69
12:55:08,69
12:55:23,68
12:55:28,66
12:55:43,66
12:55:53,66
12:56:03,64
12:56:18,64
12:56:23,63
12:56:28,63
12:56:38,63
12:56:43,63
12:56:48,64
12:57:03,64
12:57:05,64
12:57:20,64
12:57:25,63
12:57:35,63
12:57:50,63
12:58:05,64
12:58:15,62
12:58:30,62
12:58:40,66
12:58:55,66
12:59:00,67
12:59:05,64
12:59:10,65
12:59:15,66
12:59:20,66
12:59:35,66
12:59:45,65
12:59:50,68
13:00:05,68
13:00:20,68
13:00:35,67
13:00:50,67
13:00:55,66
13:01:00,65
13:01:15,65
13:01:20,66
13:01:25,63
13:01:33,63
13:01:38,65
13:01:43,64
13:01:58,64
13:02:03,67
13:02:08,65
13:02:13,64
13:02:18,66
13:02:23,68
13:02:28,69
13:02:33,68
13:02:38,69
13:02:43,69
13:02:53,68
13:03:03,67
13:03:13,66
13:03:28,65
13:03:33,64
13:03:43,64
13:03:58,64
13:04:03,65
13:04:18,64
13:04:23,65
13:04:28,64
13:04:33,65
13:04:38,78
13:04:45,80
13:04:50,79
13:04:55,78
13:05:00,77
13:05:15,77
13:05:20,76
13:05:30,78
13:05:35,79
13:05:40,78
13:05:55,74
13:06:00,73
13:06:05,72
13:06:10,72
13:06:20,73
13:06:35,72
13:06:45,71
13:06:50,69
13:06:55,68
13:07:00,69
13:07:15,69
13:07:25,68
13:07:35,67
13:07:40,67
13:07:55,67
13:08:10,67
13:08:25,68
13:08:30,69
13:08:37,75
13:08:42,76
13:08:47,76
13:08:52,75
13:08:57,74
13:09:07,76
13:09:12,78
13:09:17,76
13:09:22,76
13:09:32,75
13:09:37,74
13:09:42,72
13:09:57,72
13:10:12,72
13:10:17,73
13:10:27,73
13:10:42,73
13:10:57,73
13:11:07,78
13:11:12,77
13:11:17,75
13:11:22,74
13:11:32,75
13:11:37,75
13:11:47,74
13:11:52,74
13:12:02,74
13:12:08,74
13:12:23,74
13:12:33,73
13:12:48,73
13:12:53,72
13:13:03,83
13:13:08,84
13:13:23,83
13:13:28,81
13:13:33,81
13:13:43,80
13:13:48,79
13:13:53,80
13:13:58,79
13:14:03,79
13:14:08,77
13:14:13,77
13:14:18,75
13:14:33,75
13:14:38,75
13:14:53,75
13:15:08,75
13:15:13,73
13:15:18,72
13:15:23,71
13:15:38,70
13:15:40,70
13:15:55,70
13:16:00,69
13:16:05,70
13:16:20,70
13:16:35,70
13:16:45,69
13:16:50,70
13:16:55,71
13:17:00,72
13:17:10,73
13:17:25,74
13:17:35,76
13:17:50,76
13:18:00,75
13:18:15,76
13:18:20,76
13:18:25,74
13:18:35,73
13:18:45,62
13:18:50,61
13:19:00,62
13:19:05,63
13:19:15,62
13:19:20,61
13:19:25,60
13:19:33,60
13:19:48,60
13:20:03,61
13:20:08,62
13:20:18,65
13:20:23,65
13:20:28,65
13:20:43,65
13:20:58,65
13:21:13,79
13:21:18,78
13:21:33,78
13:21:38,77
13:21:53,77
13:22:08,77
13:22:23,77
13:22:28,77
13:22:43,77
13:22:58,77
13:23:13,77
13:23:28,77
13:23:43,77
13:23:58,77
13:24:13,77
13:24:28,77
13:24:43,77
13:24:45,77
13:25:00,77
13:25:15,77
13:25:30,77
13:25:35,76
13:25:50,76
13:26:05,76
13:26:20,76
13:26:35,76
13:26:50,76
13:26:55,79
13:27:00,80
13:27:05,79
13:27:15,77
13:27:30,76
13:27:35,77
13:27:40,77
13:27:55,77
13:28:05,77
13:28:20,77
13:28:25,79
13:28:40,79
13:28:45,80
13:28:55,81
13:29:00,81
13:29:05,80
13:29:20,79
13:29:23,79
13:29:28,78
13:29:33,78
13:29:48,78
13:30:03,78
13:30:18,78
13:30:33,78
13:30:43,78
13:30:53,77
13:31:03,75
13:31:08,73
13:31:13,72
13:31:28,72
13:31:43,72
13:31:58,73
13:32:13,72
13:32:28,72
13:32:33,71
13:32:48,71
13:32:58,71
13:33:13,71
13:33:28,71
13:33:43,71
13:33:58,71
13:34:08,74
13:34:13,76
13:34:23,76
13:34:31,75
13:34:41,74
13:34:56,73
13:35:01,73
13:35:06,74
13:35:11,73
13:35:16,74
13:35:31,74
13:35:46,75
13:36:01,75
13:36:16,75
13:36:31,77
13:36:46,77
13:37:01,77
13:37:16,77
13:37:26,76
13:37:41,77
13:37:51,77
13:38:06,77
13:38:11,76
13:38:16,75
13:38:31,75
13:38:46,75
13:38:51,81
13:38:56,80
13:39:01,80
13:39:06,79
13:39:13,78
13:39:23,77
13:39:33,77
13:39:48,77
13:40:03,78
13:40:18,78
13:40:28,79
13:40:43,79
13:40:58,79
13:41:08,77
13:41:23,77
13:41:38,77
13:41:43,78
13:41:58,78
13:42:13,78
13:42:18,77
13:42:33,77
13:42:43,79
13:42:58,79
13:43:13,79
13:43:28,79
13:43:38,78
13:43:53,78
13:44:08,78
13:44:23,78
13:44:38,79
13:44:53,77
13:44:56,77
13:45:11,77
13:45:26,77
13:45:41,77
13:45:51,77
13:45:56,77
13:46:11,77
13:46:26,77
13:46:31,77
13:46:46,77
13:46:51,77
13:46:56,78
13:47:11,78
13:47:21,79
13:47:37,70
13:47:47,95
13:47:52,92
13:48:07,80
13:48:22,80
13:48:27,71
13:48:37,73
13:48:42,74
13:48:52,74
13:48:57,76
13:49:02,77
13:49:07,78
13:49:12,71
13:49:17,66
13:49:22,66
13:49:37,66
13:49:52,65
13:50:07,65
13:50:17,66
13:50:27,66
13:50:37,66
13:50:42,66
13:50:48,66
13:51:03,67
13:51:18,67
13:51:33,67
13:51:48,67
13:52:03,67
13:52:18,67
13:52:23,70
13:52:28,70
13:52:43,70
13:52:58,70
13:53:13,70
13:53:23,70
13:53:38,70
13:53:53,70
13:53:58,70
13:54:03,71
13:54:08,70
13:54:18,69
13:54:23,68
13:54:28,67
13:54:33,68
13:54:48,68
13:55:03,68
13:55:08,68
13:55:13,68
13:55:28,69
13:55:31,69
13:55:46,69
13:55:51,69
13:56:06,69
13:56:11,72
13:56:21,71
13:56:36,71
13:56:41,72
13:56:46,70
13:56:51,69
13:57:06,69
13:57:21,68
13:57:31,69
13:57:41,68
13:57:46,66
13:58:01,66
13:58:16,66
13:58:31,67
13:58:36,68
13:58:41,68
13:58:56,68
13:59:11,68
13:59:26,68
13:59:41,68
13:59:51,68
14:00:01,70
14:00:06,71
14:00:14,72
14:00:24,73
14:00:39,73
14:00:54,73
14:01:09,73
14:01:24,73
14:01:39,73
14:01:49,74
14:01:54,75
14:01:59,75
14:02:09,74
14:02:19,73
14:02:29,70
14:02:44,70
14:02:49,69
14:02:59,68
14:03:14,68
14:03:24,64
14:03:29,63
14:03:39,65
14:03:49,64
14:03:54,63
14:03:59,62
14:04:14,63
14:04:29,63
14:04:39,63
14:04:54,65
14:04:56,65
14:05:11,65
14:05:26,65
14:05:41,65
14:05:51,64
14:05:56,65
14:06:11,65
14:06:26,65
14:06:41,66
14:06:56,66
14:07:11,66
14:07:21,65
14:07:36,65
14:07:51,65
14:08:06,66
14:08:21,66
14:08:36,66
14:08:51,66
14:09:06,66
14:09:16,67
14:09:26,66
14:09:41,66
14:09:56,66
14:10:11,66
14:10:26,66
14:10:41,66
14:10:56,66
14:10:59,66
14:11:14,66
14:11:29,66
14:11:34,67
14:11:44,68
14:11:59,68
14:12:14,67
14:12:19,67
14:12:24,71
14:12:29,71
14:12:44,73
14:12:49,74
14:13:04,74
14:13:09,72
14:13:24,72
14:13:29,71
14:13:39,72
14:13:44,71
14:13:49,70
14:13:54,71
14:14:09,71
14:14:24,71
14:14:39,71
14:14:54,71
14:15:04,71
14:15:09,74
14:15:14,74
14:15:22,73
14:15:27,66
14:15:32,65
14:15:47,65
14:16:02,67
14:16:07,67
14:16:12,68
14:16:17,68
14:16:32,68
14:16:47,68
14:17:02,73
14:17:17,73
14:17:22,75
14:17:27,75
14:17:42,74
14:17:57,74
14:18:07,74
14:18:22,77
14:18:27,78
14:18:32,77
14:18:37,76
14:18:42,76
14:18:57,76
14:19:02,75
14:19:12,74
14:19:17,75
14:19:22,74
14:19:30,74
14:19:35,75
14:19:40,76
14:19:50,75
14:20:05,75
14:20:20,74
14:20:25,75
14:20:40,75
14:20:50,76
14:21:05,76
14:21:15,76
14:21:30,76
14:21:45,75
14:21:50,66
14:21:55,62
14:22:06,62
14:22:21,62
14:22:26,63
14:22:41,70
14:22:46,71
14:22:51,72
14:22:56,73
14:23:01,72
14:23:16,72
14:23:21,74
14:23:36,74
14:23:51,74
14:23:56,65
14:24:01,65
14:24:11,64
14:24:26,64
14:24:41,64
14:24:46,65
14:24:56,65
14:25:01,65
14:25:11,65
14:25:26,65
14:25:36,65
14:25:46,65
14:26:01,65
14:26:16,65
14:26:18,65
14:26:33,65
14:26:48,65
14:27:03,65
14:27:18,65
14:27:33,65
14:27:48,65
14:27:58,66
14:28:13,66
14:28:28,64
14:28:33,65
14:28:38,64
14:28:53,64
14:29:08,65
14:29:23,65
14:29:38,65
14:29:48,69
14:30:03,69
14:30:08,68
14:30:13,67
14:30:18,66
14:30:23,67
14:30:28,70
14:30:33,69
14:30:43,67
14:30:48,67
14:31:03,68
14:31:06,68
14:31:11,68
14:31:16,67
14:31:21,68
14:31:36,68
14:31:51,67
14:32:01,68
14:32:16,68
14:32:26,69
14:32:41,68
14:32:56,68
14:33:11,68
14:33:16,68
14:33:26,68
14:33:36,68
14:33:51,67
14:33:56,68
14:34:11,68
14:34:26,69
14:34:31,68
14:34:36,65
14:34:41,64
14:34:51,67
14:34:56,68
14:35:11,68
14:35:26,68
14:35:41,68
14:35:44,68
14:35:54,67
14:36:09,67
14:36:24,67
14:36:39,67
14:36:49,68
14:36:54,69
14:37:09,69
14:37:14,70
14:37:19,69
14:37:29,70
14:37:44,72
14:37:49,70
14:37:59,69
14:38:04,71
14:38:09,72
14:38:14,70
14:38:29,70
14:38:44,70
14:38:49,70
14:38:54,70
14:39:09,69
14:39:14,68
14:39:29,68
14:39:44,67
14:39:54,68
14:40:09,68
14:40:11,68
14:40:16,68
14:40:26,71
14:40:31,70
14:40:46,70
14:41:01,70
14:41:06,71
14:41:11,72
14:41:26,71
14:41:31,71
14:41:46,70
14:41:51,71
14:42:06,71
14:42:21,71
14:42:31,70
14:42:36,71
14:42:41,63
14:42:46,63
14:42:51,62
14:42:56,60
14:43:01,61
14:43:06,65
14:43:11,64
14:43:16,63
14:43:31,61
14:43:36,60
14:43:41,59
14:43:48,58
14:43:53,60
14:43:58,60
14:44:13,61
14:44:28,62
14:44:38,62
14:44:43,64
14:44:48,64
14:44:58,64
14:45:13,65
14:45:18,66
14:45:23,67
14:45:38,67
14:45:53,65
14:46:08,67
14:46:13,68
14:46:18,70
14:46:33,69
14:46:38,67
14:46:53,67
14:47:08,67
14:47:13,72
14:47:28,72
14:47:38,71
14:47:43,70
14:47:48,70
14:47:53,72
14:48:00,74
14:48:05,73
14:48:15,72
14:48:30,72
14:48:35,73
14:48:40,74
14:48:45,75
14:49:00,75
14:49:05,76
14:49:10,76
14:49:25,76
14:49:40,76
14:49:45,75
14:50:00,74
14:50:05,74
14:50:20,75
14:50:30,76
14:50:35,77
14:50:50,78
14:51:05,79
14:51:15,81
14:51:20,83
14:51:30,85
14:51:35,88
14:51:40,92
14:51:45,94
14:52:00,94
14:52:02,94
14:52:07,96
14:52:22,96
14:52:37,95
14:52:52,95
14:53:07,95
14:53:22,95
14:53:37,96
14:53:52,96
14:54:07,96
14:54:17,95
14:54:32,96
14:54:47,96
14:55:02,96
14:55:17,96
14:55:44,70
14:55:54,70
14:56:09,70
14:56:24,70
14:56:34,70
14:56:39,57
14:56:44,51
14:56:49,48
14:57:04,49
14:57:09,51
14:57:14,52
14:57:24,53
14:57:39,54
14:57:44,56
14:57:49,58
14:57:54,61
14:58:04,62
14:58:09,63
14:58:14,64
14:58:24,65
14:58:39,65
14:58:54,56
14:58:59,57
14:59:04,61
14:59:19,61
14:59:21,61
14:59:26,61
14:59:41,61
14:59:56,61
15:00:11,61
15:00:26,61
15:00:31,62
15:00:41,61
15:00:46,60
15:01:01,60
15:01:06,59
15:01:21,60
15:01:36,61
15:01:51,67
15:01:56,70
15:02:01,68
15:02:06,67
15:02:11,66
15:02:26,66
15:02:31,65
15:02:41,65
15:02:46,66
15:03:01,65
15:03:06,64
15:03:11,66
15:03:16,64
15:03:21,63
15:03:28,60
15:03:43,65
15:03:48,63
15:03:58,64
15:04:03,63
15:04:08,61
15:04:18,61
15:04:28,62
15:04:33,63
15:04:38,64
15:04:48,64
15:05:03,64
15:05:18,63
15:05:33,63
15:05:48,63
15:05:53,64
15:05:58,64
15:06:13,64
15:06:28,64
15:06:43,64
15:06:58,64
15:07:13,64
15:07:28,64
15:07:43,64
15:07:48,63
15:07:53,64
15:08:03,65
15:08:11,63
15:08:16,60
15:08:21,57
15:08:26,54
15:08:41,55
15:08:46,56
15:08:51,56
15:08:56,55
15:09:01,56
15:09:16,56
15:09:26,57
15:09:31,59
15:09:46,59
15:10:01,59
15:10:16,59
15:10:31,60
15:10:46,60
15:11:01,60
15:11:06,60
15:11:21,60
15:11:31,59
15:11:36,58
15:11:41,57
15:11:51,57
15:12:06,58
15:12:21,59
15:12:26,58
15:12:33,58
15:12:43,59
15:12:48,60
15:12:58,60
15:13:08,61
15:13:13,61
15:13:23,61
15:13:38,61
15:13:53,61
15:13:58,61
15:14:03,61
15:14:08,63
15:14:13,65
15:14:28,65
15:14:43,65
15:14:53,66
15:15:03,66
15:15:18,66
15:15:33,66
15:15:43,67
15:15:58,69
15:16:03,71
15:16:08,72
15:16:23,72
15:16:38,72
15:16:48,72
15:16:53,72
15:17:00,72
15:17:15,72
15:17:30,72
15:17:45,73
15:18:00,73
15:18:15,73
15:18:30,73
15:18:45,74
15:18:50,75
15:18:55,75
15:19:10,75
15:19:15,74
15:19:20,74
15:19:35,74
15:19:50,74
15:20:05,74
15:20:20,74
15:20:30,72
15:20:35,71
15:20:50,71
15:21:05,71
15:21:20,71
15:21:35,71
15:21:50,71
15:22:00,70
15:22:15,70
15:22:30,70
15:22:33,70
15:22:48,70
15:23:03,70
15:23:18,70
15:23:33,70
15:23:38,69
15:23:53,69
15:24:03,69
15:24:13,70
15:24:28,70
15:24:33,69
15:24:48,69
15:25:03,69
15:25:18,69
15:25:23,68
15:25:38,69
15:25:53,69
15:26:08,69
15:26:13,69
15:26:28,69
15:26:38,67
15:26:43,66
15:26:48,65
15:26:53,63
15:26:58,62
15:27:03,59
15:27:08,56
15:27:16,57
15:27:31,58
15:27:36,57
15:27:51,57
15:27:56,58
15:28:01,61
15:28:16,61
15:28:31,61
15:28:46,60
15:28:51,60
15:29:06,60
15:29:21,60
15:29:31,61
15:29:46,61
15:29:56,62
15:30:01,61
15:30:06,60
15:30:11,62
15:30:16,60
15:30:21,58
15:30:26,57
15:30:41,55
15:30:46,54
15:30:56,53
15:31:01,52
15:31:06,54
15:31:21,53
15:31:23,53
15:31:38,54
15:31:43,63
15:31:48,64
15:31:53,63
15:32:08,63
15:32:13,65
15:32:23,65
15:32:38,66
15:32:43,66
15:32:58,72
15:33:03,69
15:33:08,67
15:33:13,66
15:33:18,65
15:33:33,64
15:33:38,63
15:33:53,67
15:34:03,68
15:34:08,67
15:34:13,66
15:34:23,69
15:34:28,71
15:34:43,71
15:34:58,70
15:35:03,70
15:35:10,70
15:35:25,70
15:35:35,70
15:35:40,69
15:35:55,69
15:36:10,69
15:36:15,68
15:36:20,65
15:36:30,66
15:36:45,65
15:37:00,64
15:37:05,65
15:37:10,66
15:37:25,67
15:37:40,67
15:37:45,67
15:38:00,67
15:38:15,67
15:38:30,67
15:38:35,67
15:38:50,67
15:38:55,66
15:39:00,65
15:39:10,64
15:39:20,64
15:39:35,65
15:39:40,67
15:39:48,69
15:39:53,69
15:39:58,71
15:40:03,72
15:40:13,76
15:40:18,78
15:40:23,80
15:40:28,79
15:40:33,82
15:40:38,84
15:40:43,82
15:40:48,81
15:40:53,81
15:40:58,81
15:41:03,80
15:41:13,77
15:41:18,72
15:41:33,72
15:41:48,72
15:41:53,74
15:41:58,75
15:42:08,77
15:42:13,78
15:42:18,79
15:42:23,80
15:42:28,79
15:42:38,79
15:42:44,79
15:42:49,77
15:43:04,77
15:43:14,75
15:43:19,78
15:43:24,83
15:43:29,85
15:43:34,87
15:43:39,92
15:43:49,86
15:43:54,87
15:43:59,90
15:44:04,92
15:44:09,88
15:44:14,84
15:44:19,86
15:44:24,85
15:44:29,88
15:44:34,89
15:44:49,89
15:44:59,93
15:45:04,94
15:45:14,95
15:45:19,96
15:45:34,96
15:45:49,96
15:45:59,95
15:46:06,95
15:46:11,92
15:46:16,90
15:46:21,89
15:46:26,88
15:46:41,88
15:46:46,86
15:46:56,85
15:47:11,85
15:47:21,85
15:47:31,84
15:47:36,84
15:47:41,83
15:47:51,82
15:47:56,80
15:48:01,79
15:48:11,78
15:48:21,78
15:48:36,78
15:48:41,76
15:48:46,72
15:48:51,71
15:48:56,70
15:49:01,70
15:49:16,72
15:49:21,71
15:49:26,71
15:49:33,71
15:49:43,70
15:49:58,70
15:50:13,70
15:50:28,70
15:50:43,70
15:50:58,70
15:51:03,71
15:51:18,71
15:51:33,71
15:51:48,71
15:52:03,71
15:52:18,71
15:52:28,69
15:52:43,68
15:52:58,68
15:53:13,68
15:53:28,68
15:53:38,69
15:53:53,69
15:54:08,69
15:54:23,70
15:54:38,70
15:54:43,73
15:54:48,74
15:55:03,73
15:55:13,74
15:55:21,74
15:55:26,73
15:55:41,73
15:55:46,73
15:56:01,73
15:56:16,73
15:56:21,73
15:56:36,73
15:56:51,73
15:57:01,71
15:57:06,70
15:57:11,71
15:57:26,72
15:57:31,74
15:57:41,73
15:57:56,73
15:58:06,73
15:58:11,75
15:58:16,76
15:58:21,77
15:58:31,78
15:58:46,78
15:58:51,79
15:58:56,80
15:59:01,84
15:59:16,84
15:59:31,84
15:59:33,84
15:59:43,85
15:59:58,86
16:00:03,89
16:00:18,89
16:00:33,89
16:00:48,89
16:01:03,89
16:01:18,89
16:01:33,89
16:01:43,88
16:01:58,88
16:02:13,88
16:02:28,90
16:02:33,92
16:02:48,92
16:02:53,95
16:02:58,95
16:03:03,95
16:03:08,96
16:03:13,97
16:03:18,96
16:03:33,96
16:03:48,91
16:03:53,82
16:04:03,81
16:04:11,79
16:04:16,77
16:04:26,79
16:04:41,79
16:04:56,78
16:05:01,74
16:05:06,71
16:05:11,70
16:05:16,71
16:05:21,71
16:05:36,71
16:05:41,72
16:05:46,71
16:06:01,71
16:06:16,71
16:06:31,71
16:06:46,71
16:07:01,72
16:07:11,72
16:07:16,72
16:07:26,73
16:07:41,74
16:07:51,75
16:07:56,76
16:08:06,76
16:08:11,76
16:08:26,76
16:08:28,76
16:08:43,76
16:08:58,77
16:09:03,80
16:09:08,82
16:09:18,82
16:09:23,84
16:09:28,85
16:09:43,85
16:09:58,85
16:10:03,86
16:10:18,86
16:10:23,88
16:10:28,88
16:10:38,89
16:10:43,90
16:10:58,88
16:11:08,89
16:11:13,90
16:11:28,89
16:11:33,88
16:11:38,90
16:11:43,95
16:11:48,97
16:11:53,98
16:11:58,99
16:12:03,101
16:12:10,105
16:12:20,104
16:12:25,102
16:12:40,102
16:12:55,102
16:13:05,102
16:13:10,102
16:13:15,101
16:13:30,101
16:13:35,102
16:13:50,104
16:13:55,103
16:14:10,103
16:14:15,81
16:14:20,80
16:14:25,81
16:14:40,81
16:14:45,82
16:15:00,83
16:15:05,85
16:15:10,86
16:15:20,88
16:15:30,90
16:15:35,90
16:15:50,90
16:15:52,90
16:16:02,93
16:16:07,93
16:16:12,93
16:16:27,93
16:16:32,90
16:16:37,88
16:16:42,85
16:16:47,84
16:17:02,84
16:17:12,83
16:17:27,83
16:17:42,83
16:17:47,82
16:17:52,71
16:17:57,68
16:18:12,68
16:18:22,67
16:18:27,66
16:18:32,65
16:18:37,66
16:18:52,66
16:18:57,65
16:19:02,65
16:19:17,65
16:19:32,65
16:19:34,65
16:19:49,65
16:20:04,65
16:20:19,65
16:20:29,64
16:20:39,65
16:20:44,69
16:20:49,70
16:20:54,69
16:20:59,70
16:21:14,70
16:21:29,70
16:21:44,70
16:21:59,70
16:22:14,70
16:22:29,70
16:22:34,71
16:22:39,72
16:22:54,72
16:23:09,71
16:23:24,71
16:23:29,71
16:23:44,70
16:23:49,69
16:24:04,69
16:24:19,69
16:24:34,69
16:24:44,68
16:24:49,68
16:24:57,67
16:25:02,65
16:25:07,64
16:25:17,64
16:25:22,65
16:25:27,67
16:25:32,69
16:25:37,71
16:25:42,72
16:25:47,74
16:25:52,74
16:25:57,76
16:26:12,79
16:26:17,81
16:26:32,81
16:26:37,81
16:26:42,83
16:26:47,86
16:26:57,88
16:27:02,92
16:27:12,89
16:27:27,89
16:27:42,89
16:27:47,90
16:27:57,91
16:28:07,92
16:28:17,93
16:28:24,96
16:28:39,96
16:28:49,97
16:28:54,98
16:28:59,99
16:29:09,102
16:29:24,103
16:29:29,102
16:29:34,104
16:29:49,103
16:29:54,104
16:29:59,103
16:30:14,103
16:30:19,103
16:30:34,103
16:30:39,101
16:30:44,100
16:30:49,100
16:31:04,101
16:31:09,103
16:31:14,99
16:31:24,96
16:31:29,95
16:31:34,94
16:31:44,95
16:31:49,93
16:31:54,95
16:32:01,97
16:32:16,97
16:32:31,97
16:32:41,98
16:32:46,99
16:32:51,101
16:32:56,99
16:33:01,98
16:33:06,97
16:33:21,98
16:33:36,98
16:33:46,97
16:33:56,98
16:34:11,98
16:34:26,98
16:34:41,100
16:34:46,104
16:34:56,107
16:35:01,112
16:35:16,112
16:35:21,108
16:35:26,106
16:35:41,106
16:35:56,104
16:36:01,102
16:36:16,102
16:36:21,101
16:36:29,100
16:36:44,100
16:36:54,101
16:37:09,100
16:37:14,97
16:37:19,96
16:37:34,97
16:37:39,98
16:37:49,94
16:37:54,93
16:37:59,96
16:38:09,98
16:38:14,99
16:38:19,98
16:38:24,99
16:38:29,100
16:38:34,101
16:38:39,104
16:38:44,101
16:38:54,104
16:39:09,105
16:39:14,106
16:39:19,104
16:39:29,103
16:39:44,104
16:39:49,105
16:40:04,105
16:40:06,105
16:40:21,105
16:40:26,106
16:40:36,105
16:40:51,105
16:41:06,105
16:41:11,102
16:41:16,103
16:41:21,105
16:41:36,106
16:41:41,104
16:41:46,102
16:41:51,100
16:41:56,99
16:42:11,99
16:42:21,99
16:42:26,99
16:42:31,100
16:42:46,100
16:42:51,106
16:43:06,103
16:43:21,102
16:43:31,103
16:43:36,104
16:43:41,107
16:43:46,110
16:43:51,113
16:43:58,113
16:44:13,113
16:44:18,114
16:44:33,114
16:44:43,116
16:44:46,119
16:44:48,117
16:44:51,122
16:44:56,122
16:45:01,125
16:45:16,125
16:45:26,125
16:45:31,125
16:45:36,126
16:45:41,128
16:45:46,129
16:45:51,129
16:46:06,129
16:46:21,129
16:46:36,129
16:46:46,130
16:46:56,131
16:47:06,132
16:47:11,133
16:47:16,134
16:47:21,135
16:47:26,136
16:47:31,136
16:47:36,137
16:47:46,138
16:47:51,139
16:48:01,139
16:48:06,140
16:48:13,140
16:48:18,141
16:48:28,141
16:48:43,141
16:48:48,144
16:48:53,145
16:48:58,147
16:49:03,149
16:49:08,149
16:49:23,149
16:49:38,149
16:49:48,146
16:49:53,143
16:49:58,149
16:50:03,154
16:50:08,154
16:50:18,151
16:50:23,149
16:50:28,148
16:50:43,148
16:50:58,147
16:51:13,147
16:51:28,146
16:51:33,150
16:51:38,150
16:51:48,152
16:51:58,151
16:52:05,147
16:52:10,146
16:52:20,144
16:52:35,144
16:52:45,143
16:53:00,143
16:53:05,144
16:53:20,143
16:53:25,141
16:53:40,146
16:53:45,152
16:54:00,152
16:54:10,153
16:54:20,153
16:54:25,152
16:54:35,154
16:54:40,151
16:54:45,152
16:54:50,153
16:55:05,153
16:55:10,154
16:55:15,155
16:55:25,153
16:55:30,156
16:55:35,157
16:55:45,157
16:55:50,158
16:55:56,161
16:56:06,157
16:56:11,157
16:56:26,157
16:56:31,156
16:56:36,156
16:56:51,156
16:57:06,156
16:57:16,155
16:57:21,151
16:57:26,150
16:57:36,150
16:57:46,150
16:58:01,150
16:58:06,148
16:58:21,148
16:58:26,149
16:58:36,147
16:58:46,147
16:58:51,149
16:58:56,150
16:59:01,152
16:59:06,155
16:59:21,156
16:59:36,156
16:59:41,157
16:59:46,156
16:59:53,156
16:59:58,157
17:00:03,156
17:00:08,155
17:00:18,156
17:00:28,155
17:00:33,154
17:00:43,155
17:00:58,156
17:01:08,155
17:01:18,153
17:01:23,154
17:01:28,155
17:01:33,154
17:01:38,151
17:01:43,150
17:01:48,149
17:01:53,147
17:01:58,148
17:02:03,149
17:02:08,148
17:02:18,144
17:02:23,145
17:02:28,146
17:02:33,147
17:02:38,148
17:02:43,149
17:02:49,149
17:02:54,147
17:03:09,146
17:03:24,145
17:03:29,146
17:03:34,148
17:03:39,149
17:03:44,150
17:03:49,149
17:03:54,143
17:03:59,144
17:04:04,149
17:04:09,150
17:04:14,151
17:04:24,152
17:04:29,153
17:04:44,153
17:04:54,151
17:04:59,153
17:05:04,154
17:05:09,155
17:05:19,156
17:05:24,155
17:05:29,154
17:05:34,153
17:05:44,151
17:05:49,144
17:05:56,136
17:06:01,133
17:06:16,137
17:06:21,136
17:06:31,137
17:06:36,131
17:06:41,129
17:06:46,134
17:06:51,139
17:06:56,143
17:07:06,141
17:07:21,136
17:07:26,142
17:07:31,141
17:07:36,138
17:07:51,134
17:07:56,130
17:08:01,126
17:08:06,129
17:08:11,135
17:08:16,138
17:08:21,134
17:08:26,133
17:08:31,135
17:08:36,136
17:08:41,135
17:08:46,132
17:08:52,132
17:08:57,131
17:09:02,130
17:09:07,129
17:09:12,129
17:09:17,126
17:09:22,125
17:09:27,125
17:09:37,126
17:09:42,126
17:09:52,124
17:09:57,122
17:10:02,123
17:10:17,121
17:10:27,120
17:10:42,118
17:10:52,116
17:11:02,116
17:11:17,116
17:11:32,116
17:11:47,117
17:12:02,117
17:12:17,117
17:12:27,116
17:12:32,115
17:12:37,113
17:12:42,114
17:12:50,119
17:12:55,122
17:13:10,122
17:13:20,124
17:13:25,123
17:13:30,122
17:13:45,118
17:13:50,116
17:14:05,116
17:14:20,116
17:14:30,70
17:14:45,82
17:14:50,91
17:14:55,109
17:15:00,110
17:15:15,110
17:15:20,112
17:15:25,113
17:15:32,114
17:15:37,111
17:15:47,109
17:15:52,110
17:15:57,111
17:16:07,110
17:16:12,109
17:16:17,108
17:16:27,106
17:16:37,107
17:16:47,109
17:16:52,106
